Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK_90,xG_90,xAG_90,xG+xAG_90,npxG_90,npxG+xAG_90
2405,Davie Selke,de GER,FW,Köln,de Bundesliga,28.0,1995.0,19,16,1265,14.1,6,0,6,6,0,0,3,0,4.8,4.8,0.4,5.2,9.0,17.0,46.0,0.43,0.0,0.43,0.43,0.43,0.34,0.03,0.37,0.34,0.37
2339,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,27.0,1996.0,1,0,77,0.9,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14
1342,Davy Klaassen,nl NED,MF,Inter,it Serie A,30.0,1993.0,13,1,206,2.3,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.13,0.04,0.13
1382,Dawid Kownacki,pl POL,FW,Werder Bremen,de Bundesliga,26.0,1997.0,22,3,380,4.2,0,0,0,0,0,0,0,0,1.3,1.3,0.4,1.6,5.0,10.0,26.0,0.0,0.0,0.0,0.0,0.0,0.31,0.08,0.39,0.31,0.39
2659,Dayot Upamecano,fr FRA,DF,Bayern Munich,de Bundesliga,24.0,1998.0,25,19,1762,19.6,1,0,1,1,0,0,3,1,1.7,1.7,0.5,2.1,28.0,137.0,10.0,0.05,0.0,0.05,0.05,0.05,0.08,0.02,0.11,0.08,0.11
1116,Dean Henderson,eng ENG,GK,Crystal Palace,eng Premier League,26.0,1997.0,18,18,1620,18.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167,Dean Huijsen,es ESP,DF,Roma,it Serie A,18.0,2005.0,13,4,509,5.7,2,0,2,2,0,0,4,0,0.4,0.4,0.1,0.5,4.0,18.0,15.0,0.35,0.0,0.35,0.35,0.35,0.07,0.01,0.08,0.07,0.08
2226,Declan Rice,eng ENG,MF,Arsenal,eng Premier League,24.0,1999.0,38,37,3225,35.8,7,8,15,7,0,0,5,0,3.3,3.3,5.3,8.6,75.0,278.0,64.0,0.2,0.22,0.42,0.2,0.42,0.09,0.15,0.24,0.09,0.24
1551,Deiver Machado,co COL,DF,Lens,fr Ligue 1,29.0,1993.0,19,13,1124,12.5,4,0,4,4,0,0,4,0,1.7,1.7,1.3,2.9,22.0,26.0,74.0,0.32,0.0,0.32,0.32,0.32,0.13,0.1,0.24,0.13,0.24
2745,Deivid Washington,br BRA,"DF,FW",Chelsea,eng Premier League,18.0,2005.0,2,0,13,0.1,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,3.23,3.23,3.23
1399,Dejan Kulusevski,se SWE,"FW,MF",Tottenham,eng Premier League,23.0,2000.0,36,31,2762,30.7,8,3,11,8,0,0,7,0,4.7,4.7,7.7,12.4,151.0,144.0,388.0,0.26,0.1,0.36,0.26,0.36,0.15,0.25,0.4,0.15,0.4
1488,Dejan Ljubicic,at AUT,"MF,FW",Köln,de Bundesliga,25.0,1997.0,26,24,2048,22.8,0,2,2,0,0,0,6,0,1.9,1.9,3.0,4.9,41.0,84.0,73.0,0.0,0.09,0.09,0.0,0.09,0.08,0.13,0.22,0.08,0.22
1522,Dejan Lovren,hr CRO,DF,Lyon,fr Ligue 1,34.0,1989.0,10,8,718,8.0,0,0,0,0,0,0,2,1,0.4,0.4,0.0,0.5,5.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
2398,Demba Seck,sn SEN,MF,Torino,it Serie A,22.0,2001.0,9,5,425,4.7,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.5,23.0,12.0,25.0,0.0,0.0,0.0,0.0,0.0,0.07,0.03,0.1,0.07,0.1
2535,Dembo Sylla,gn GUI,DF,Lorient,fr Ligue 1,20.0,2002.0,1,0,45,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21
968,Denis Genreau,au AUS,"MF,FW",Toulouse,fr Ligue 1,24.0,1999.0,9,5,464,5.2,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.7,6.0,14.0,27.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.14,0.07,0.14
1170,Denis Huseinbasic,ba BIH,MF,Köln,de Bundesliga,22.0,2001.0,26,18,1627,18.1,0,3,3,0,0,0,5,0,0.3,0.3,0.7,1.0,35.0,93.0,29.0,0.0,0.17,0.17,0.0,0.17,0.02,0.04,0.06,0.02,0.06
2109,Denis Petrić,rs SRB,GK,Nantes,fr Ligue 1,35.0,1988.0,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2522,Denis Suárez,es ESP,"MF,FW",Villarreal,es La Liga,29.0,1994.0,4,1,133,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,4.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.06,0.18,0.24,0.06,0.24
2584,Denis Thomalla,de GER,"MF,FW",Heidenheim,de Bundesliga,30.0,1992.0,21,3,446,5.0,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,3.0,22.0,19.0,0.0,0.0,0.0,0.0,0.0,0.06,0.08,0.13,0.06,0.13
2809,Denis Zakaria,ch SUI,"MF,DF",Monaco,fr Ligue 1,26.0,1996.0,25,24,2137,23.7,4,0,4,4,0,0,13,2,1.4,1.4,1.1,2.5,27.0,107.0,23.0,0.17,0.0,0.17,0.17,0.17,0.06,0.05,0.11,0.06,0.11
2658,Deniz Undav,de GER,"FW,MF",Stuttgart,de Bundesliga,27.0,1996.0,30,23,2089,23.2,18,10,28,18,0,1,5,0,15.0,14.3,6.5,20.8,45.0,120.0,182.0,0.78,0.43,1.21,0.78,1.21,0.65,0.28,0.93,0.61,0.9
963,Dennis Geiger,de GER,MF,Hoffenheim,de Bundesliga,25.0,1998.0,3,0,64,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.31,0.0,0.31
779,Denzel Dumfries,nl NED,DF,Inter,it Serie A,27.0,1996.0,31,19,1639,18.2,4,4,8,4,0,0,2,1,2.3,2.3,4.9,7.1,50.0,51.0,147.0,0.22,0.22,0.44,0.22,0.44,0.12,0.27,0.39,0.12,0.39
2649,Destiny Udogie,it ITA,DF,Tottenham,eng Premier League,20.0,2002.0,28,28,2391,26.6,2,3,5,2,0,0,7,1,2.4,2.4,2.2,4.6,83.0,155.0,138.0,0.08,0.11,0.19,0.08,0.19,0.09,0.08,0.17,0.09,0.17
2326,Diadie Samassékou,ml MLI,MF,Cádiz,es La Liga,27.0,1996.0,4,0,92,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.04,0.03,0.04
1425,Didier Lamkel Zé,cm CMR,"FW,MF",Metz,fr Ligue 1,26.0,1996.0,9,7,550,6.1,1,0,1,1,0,0,1,0,1.6,1.6,0.9,2.5,15.0,19.0,23.0,0.16,0.0,0.16,0.16,0.16,0.26,0.15,0.41,0.26,0.41
465,Diego Carlos,br BRA,DF,Aston Villa,eng Premier League,30.0,1993.0,27,20,1816,20.2,0,0,0,0,0,0,4,0,1.9,1.9,0.1,2.0,4.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1
571,Diego Coppola,it ITA,DF,Hellas Verona,it Serie A,19.0,2003.0,24,18,1634,18.2,2,0,2,2,0,0,9,0,1.2,1.2,0.2,1.4,1.0,40.0,0.0,0.11,0.0,0.11,0.11,0.11,0.07,0.01,0.08,0.07,0.08
674,Diego Demme,de GER,MF,Napoli,it Serie A,31.0,1991.0,2,1,73,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203,Diego Iturralde,es ESP,DF,Sevilla,es La Liga,20.0,2003.0,1,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,Diego Llorente,es ESP,DF,Roma,it Serie A,29.0,1993.0,29,27,2170,24.1,1,1,2,1,0,0,5,0,0.3,0.3,0.6,0.9,20.0,75.0,5.0,0.04,0.04,0.08,0.04,0.08,0.01,0.02,0.04,0.01,0.04
1508,Diego López,es ESP,"MF,FW",Valencia,es La Liga,21.0,2002.0,36,30,2656,29.5,3,6,9,3,0,0,2,0,3.7,3.7,5.4,9.1,75.0,73.0,180.0,0.1,0.2,0.3,0.1,0.3,0.12,0.18,0.31,0.12,0.31
1622,Diego Mariño,es ESP,GK,Almería,es La Liga,33.0,1990.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1802,Diego Moreira,pt POR,"FW,MF",Lyon,fr Ligue 1,18.0,2004.0,7,4,270,3.0,0,0,0,0,0,0,1,0,0.7,0.7,0.3,1.0,10.0,12.0,23.0,0.0,0.0,0.0,0.0,0.0,0.24,0.11,0.35,0.24,0.35
1726,Diego Méndez,es ESP,MF,Rayo Vallecano,es La Liga,19.0,2003.0,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2231,Diego Rico,es ESP,DF,Getafe,es La Liga,30.0,1993.0,32,28,2535,28.2,0,7,7,0,0,0,10,0,0.3,0.3,3.8,4.1,28.0,119.0,79.0,0.0,0.25,0.25,0.0,0.25,0.01,0.14,0.15,0.01,0.15
192,Dilane Bakwa,fr FRA,"FW,MF",Strasbourg,fr Ligue 1,20.0,2002.0,31,25,2177,24.2,3,6,9,3,0,0,4,1,3.2,3.2,6.2,9.4,94.0,92.0,204.0,0.12,0.25,0.37,0.12,0.37,0.13,0.26,0.39,0.13,0.39
901,Dimitri Foulquier,fr FRA,"DF,MF",Valencia,es La Liga,30.0,1993.0,33,19,1842,20.5,0,0,0,0,0,0,3,0,0.6,0.6,1.2,1.8,42.0,72.0,64.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.03,0.09
298,Dimitry Bertaud,cd COD,GK,Montpellier,fr Ligue 1,25.0,1998.0,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,Diogo Dalot,pt POR,DF,Manchester Utd,eng Premier League,24.0,1999.0,36,35,3174,35.3,2,3,5,2,0,0,6,1,1.7,1.7,2.9,4.6,52.0,124.0,111.0,0.06,0.09,0.14,0.06,0.14,0.05,0.08,0.13,0.05,0.13
1253,Diogo Jota,pt POR,FW,Liverpool,eng Premier League,26.0,1996.0,21,14,1145,12.7,10,3,13,10,0,0,3,1,5.3,5.3,3.3,8.6,54.0,34.0,111.0,0.79,0.24,1.02,0.79,1.02,0.42,0.26,0.68,0.42,0.68
1457,Diogo Leite,pt POR,DF,Union Berlin,de Bundesliga,24.0,1999.0,32,31,2702,30.0,0,0,0,0,0,0,6,0,0.8,0.8,0.2,1.0,14.0,121.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.03,0.03,0.03
772,Dion Drena Beljo,hr CRO,"FW,MF",Augsburg,de Bundesliga,21.0,2002.0,26,3,581,6.5,2,0,2,2,0,0,2,0,3.0,3.0,0.5,3.5,16.0,20.0,35.0,0.31,0.0,0.31,0.31,0.31,0.46,0.08,0.54,0.46,0.54
1515,Dion Lopy,sn SEN,MF,Almería,es La Liga,21.0,2002.0,30,23,1916,21.3,0,0,0,0,0,0,5,0,1.3,1.3,1.2,2.4,23.0,90.0,19.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.11,0.06,0.11
1788,Dion Moise Sahi,ci CIV,"MF,FW",Strasbourg,fr Ligue 1,21.0,2001.0,18,7,628,7.0,3,1,4,3,0,0,0,0,4.1,4.1,1.3,5.4,13.0,21.0,42.0,0.43,0.14,0.57,0.43,0.57,0.58,0.19,0.77,0.58,0.77
1821,Divin Mubama,eng ENG,FW,West Ham,eng Premier League,18.0,2004.0,5,0,80,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17
1990,Divock Origi,be BEL,FW,Nott'ham Forest,eng Premier League,28.0,1995.0,20,6,606,6.7,0,1,1,0,0,0,1,0,1.4,1.4,2.1,3.5,19.0,14.0,41.0,0.0,0.15,0.15,0.0,0.15,0.21,0.31,0.51,0.21,0.51
541,Djaoui Cissé,fr FRA,MF,Rennes,fr Ligue 1,19.0,2004.0,2,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2493,Djed Spence,eng ENG,DF,Genoa,it Serie A,22.0,2000.0,16,8,859,9.5,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.4,17.0,25.0,31.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.02,0.04
730,Djené,tg TOG,"DF,MF",Getafe,es La Liga,31.0,1991.0,33,30,2484,27.6,0,0,0,0,0,0,14,1,0.1,0.1,0.3,0.4,13.0,98.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.02
2490,Djibril Sow,ch SUI,MF,Sevilla,es La Liga,26.0,1997.0,24,18,1460,16.2,1,1,2,1,0,0,6,0,1.5,1.5,0.8,2.3,25.0,73.0,45.0,0.06,0.06,0.12,0.06,0.12,0.09,0.05,0.14,0.09,0.14
1536,Dodi Lukebakio,be BEL,"FW,MF",Sevilla,es La Liga,25.0,1997.0,23,12,1125,12.5,5,1,6,5,0,0,0,0,5.6,5.6,0.7,6.2,48.0,26.0,116.0,0.4,0.08,0.48,0.4,0.48,0.45,0.05,0.5,0.45,0.5
737,Dodô,br BRA,DF,Fiorentina,it Serie A,24.0,1998.0,9,7,523,5.8,0,0,0,0,0,0,0,0,0.1,0.1,0.8,0.9,20.0,39.0,21.0,0.0,0.0,0.0,0.0,0.0,0.01,0.13,0.15,0.01,0.15
366,Domagoj Bradarić,hr CRO,DF,Salernitana,it Serie A,23.0,1999.0,34,30,2749,30.5,0,3,3,0,0,0,5,0,0.8,0.8,1.8,2.6,57.0,76.0,120.0,0.0,0.1,0.1,0.0,0.1,0.03,0.06,0.08,0.03,0.08
284,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,28.0,1994.0,17,17,1431,15.9,9,3,12,4,5,5,6,0,6.5,2.6,3.0,5.6,38.0,83.0,123.0,0.57,0.19,0.75,0.25,0.44,0.41,0.19,0.6,0.16,0.35
80,Domingos André Ribeiro Almeida,pt POR,"FW,MF",Valencia,es La Liga,23.0,2000.0,18,12,965,10.7,2,1,3,2,0,0,0,0,0.6,0.6,1.2,1.8,24.0,50.0,33.0,0.19,0.09,0.28,0.19,0.28,0.05,0.11,0.17,0.05,0.17
774,Domingos Duarte,pt POR,DF,Getafe,es La Liga,28.0,1995.0,15,11,907,10.1,0,0,0,0,0,0,5,2,0.3,0.3,0.1,0.4,7.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
2166,Domingos Quina,pt POR,MF,Udinese,it Serie A,23.0,1999.0,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,Dominic Calvert-Lewin,eng ENG,FW,Everton,eng Premier League,26.0,1997.0,32,26,2171,24.1,7,2,9,5,2,2,2,0,12.9,11.4,3.1,14.5,36.0,31.0,122.0,0.29,0.08,0.37,0.21,0.29,0.54,0.13,0.66,0.47,0.6
2307,Dominic Sadi,eng ENG,FW,Bournemouth,eng Premier League,19.0,2003.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2470,Dominic Solanke,eng ENG,FW,Bournemouth,eng Premier League,25.0,1997.0,38,37,3325,36.9,19,3,22,17,2,3,3,0,19.6,17.2,3.0,20.3,52.0,60.0,184.0,0.51,0.08,0.6,0.46,0.54,0.53,0.08,0.61,0.47,0.55
1035,Dominik Greif,sk SVK,GK,Mallorca,es La Liga,26.0,1997.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352,Dominik Kohr,de GER,"DF,MF",Mainz 05,de Bundesliga,29.0,1994.0,31,27,2184,24.3,1,0,1,1,0,0,15,1,1.6,1.6,1.2,2.8,19.0,99.0,26.0,0.04,0.0,0.04,0.04,0.04,0.07,0.05,0.12,0.07,0.12
2541,Dominik Szoboszlai,hu HUN,MF,Liverpool,eng Premier League,22.0,2000.0,33,25,2104,23.4,3,2,5,3,0,0,1,0,3.7,3.7,5.8,9.5,75.0,152.0,160.0,0.13,0.09,0.21,0.13,0.21,0.16,0.25,0.4,0.16,0.4
1115,Dominique Heintz,de GER,DF,Köln,de Bundesliga,29.0,1993.0,12,6,568,6.3,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,10.0,30.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08
251,Donny van de Beek,nl NED,"MF,FW",Eint Frankfurt,de Bundesliga,26.0,1997.0,8,4,357,4.0,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,2.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.02,0.09,0.12,0.02,0.12
1585,Donyell Malen,nl NED,"FW,MF",Dortmund,de Bundesliga,24.0,1999.0,27,21,1781,19.8,13,1,14,13,0,0,5,0,9.5,9.5,3.0,12.5,73.0,57.0,163.0,0.66,0.05,0.71,0.66,0.71,0.48,0.15,0.63,0.48,0.63
762,Douglas,br BRA,MF,Nantes,fr Ligue 1,26.0,1997.0,25,22,1772,19.7,0,0,0,0,0,0,7,0,1.2,1.2,1.1,2.3,12.0,105.0,18.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.12,0.06,0.12
1533,Douglas Luiz,br BRA,MF,Aston Villa,eng Premier League,25.0,1998.0,35,35,2993,33.3,9,5,14,5,4,4,12,0,6.9,3.8,5.4,9.2,60.0,168.0,50.0,0.27,0.15,0.42,0.15,0.3,0.21,0.16,0.37,0.11,0.28
428,Duje Ćaleta-Car,hr CRO,DF,Lyon,fr Ligue 1,26.0,1996.0,24,22,1993,22.1,0,0,0,0,0,0,2,1,0.5,0.5,1.0,1.5,5.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07
2817,Duván Zapata,co COL,FW,Torino,it Serie A,32.0,1991.0,35,34,2880,32.0,12,4,16,12,0,0,2,0,10.9,10.9,3.0,13.9,74.0,52.0,242.0,0.37,0.12,0.5,0.37,0.5,0.34,0.09,0.43,0.34,0.43
2725,Dušan Vlahović,rs SRB,FW,Juventus,it Serie A,23.0,2000.0,33,27,2307,25.6,16,4,20,14,2,4,8,1,16.6,13.3,2.3,15.6,36.0,46.0,174.0,0.62,0.16,0.78,0.55,0.7,0.65,0.09,0.74,0.52,0.61
1707,Dwight McNeil,eng ENG,"MF,FW",Everton,eng Premier League,23.0,1999.0,35,33,2892,32.1,3,6,9,3,0,0,2,0,3.4,3.4,8.8,12.2,80.0,114.0,147.0,0.09,0.19,0.28,0.09,0.28,0.11,0.27,0.38,0.11,0.38
389,Dylan Bronn,tn TUN,"DF,MF",Salernitana,it Serie A,28.0,1995.0,4,0,52,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
759,Désiré Doué,fr FRA,"MF,FW",Rennes,fr Ligue 1,18.0,2005.0,31,17,1626,18.1,4,4,8,4,0,0,3,0,2.4,2.4,3.7,6.1,78.0,121.0,172.0,0.22,0.22,0.44,0.22,0.44,0.13,0.21,0.34,0.13,0.34
2071,Dženan Pejčinović,de GER,FW,Wolfsburg,de Bundesliga,18.0,2005.0,4,0,37,0.4,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.3,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.29,0.34,0.63,0.29,0.63
55,Ebenezer Akinsanmiro,ng NGA,MF,Inter,it Serie A,18.0,2004.0,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.0,0.23
834,Eberechi Eze,eng ENG,"MF,FW",Crystal Palace,eng Premier League,25.0,1998.0,27,24,2055,22.8,11,4,15,10,1,1,3,0,9.1,8.3,5.2,13.5,68.0,93.0,139.0,0.48,0.18,0.66,0.44,0.61,0.4,0.23,0.62,0.36,0.59
722,Edan Diop,fr FRA,"MF,DF",Monaco,fr Ligue 1,18.0,2004.0,10,0,163,1.8,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,4.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,Eddie Nketiah,eng ENG,FW,Arsenal,eng Premier League,24.0,1999.0,27,10,1082,12.0,5,2,7,5,0,0,3,0,4.5,4.5,0.8,5.4,22.0,20.0,77.0,0.42,0.17,0.58,0.42,0.58,0.38,0.07,0.45,0.38,0.45
794,Ederson,br BRA,GK,Manchester City,eng Premier League,29.0,1993.0,33,33,2785,30.9,0,0,0,0,0,0,5,0,0.0,0.0,0.1,0.1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,Edimilson Fernandes,ch SUI,DF,Mainz 05,de Bundesliga,27.0,1996.0,21,13,1290,14.3,0,2,2,0,0,0,4,0,0.5,0.5,0.7,1.3,9.0,53.0,9.0,0.0,0.14,0.14,0.0,0.14,0.04,0.05,0.09,0.04,0.09
2551,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,24.0,1999.0,28,23,2087,23.2,0,1,1,0,0,0,4,0,1.0,1.0,1.0,2.0,49.0,164.0,12.0,0.0,0.04,0.04,0.0,0.04,0.04,0.04,0.08,0.04,0.08
363,Edoardo Bove,it ITA,MF,Roma,it Serie A,21.0,2002.0,31,18,1780,19.8,0,2,2,0,0,0,2,0,2.0,2.0,0.7,2.7,21.0,88.0,47.0,0.0,0.1,0.1,0.0,0.1,0.1,0.04,0.14,0.1,0.14
989,Edoardo Goldaniga,it ITA,DF,Cagliari,it Serie A,29.0,1993.0,13,12,1011,11.2,0,0,0,0,0,0,3,0,0.5,0.5,0.1,0.7,9.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06
2834,Edon Zhegrova,xk KVX,FW,Lille,fr Ligue 1,24.0,1999.0,33,25,2288,25.4,6,6,12,6,0,0,3,1,6.2,6.2,6.2,12.4,110.0,90.0,322.0,0.24,0.24,0.47,0.24,0.47,0.24,0.24,0.49,0.24,0.49
86,Edson Álvarez,mx MEX,MF,West Ham,eng Premier League,25.0,1997.0,31,28,2377,26.4,1,1,2,1,0,0,11,0,1.3,1.3,0.6,1.9,20.0,91.0,26.0,0.04,0.04,0.08,0.04,0.08,0.05,0.02,0.07,0.05,0.07
2464,Eduard Sobol,ua UKR,DF,Strasbourg,fr Ligue 1,28.0,1995.0,3,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,Eduardo Camavinga,fr FRA,"MF,DF",Real Madrid,es La Liga,20.0,2002.0,31,21,1817,20.2,0,2,2,0,0,0,9,0,0.9,0.9,1.4,2.3,49.0,106.0,31.0,0.0,0.1,0.1,0.0,0.1,0.05,0.07,0.11,0.05,0.11
307,El Bilal Touré,ml MLI,FW,Atalanta,it Serie A,21.0,2001.0,11,3,394,4.4,2,0,2,2,0,0,2,0,1.2,1.2,0.8,2.0,16.0,11.0,39.0,0.46,0.0,0.46,0.46,0.46,0.28,0.18,0.46,0.28,0.46
508,El Chadaille Bitshiabu,fr FRA,"DF,MF",RB Leipzig,de Bundesliga,18.0,2005.0,6,0,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559,Elayis Tavsan,nl NED,"MF,FW",Hellas Verona,it Serie A,22.0,2001.0,3,0,50,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19
2196,Elba Rashani,xk KVX,"MF,FW",Clermont Foot,fr Ligue 1,30.0,1993.0,24,14,1175,13.1,2,0,2,2,0,0,4,2,2.1,2.1,1.2,3.3,19.0,22.0,102.0,0.15,0.0,0.15,0.15,0.15,0.16,0.09,0.26,0.16,0.26
2422,Eldor Shomurodov,uz UZB,"FW,MF",Cagliari,it Serie A,28.0,1995.0,22,10,936,10.4,3,3,6,3,0,0,1,0,3.5,3.5,1.7,5.2,12.0,18.0,52.0,0.29,0.29,0.58,0.29,0.58,0.34,0.16,0.5,0.34,0.5
1262,Eli Junior Kroupi,fr FRA,"FW,MF",Lorient,fr Ligue 1,17.0,2006.0,30,11,1084,12.0,5,3,8,5,0,0,1,0,3.5,3.5,1.8,5.3,10.0,12.0,63.0,0.42,0.25,0.66,0.42,0.66,0.29,0.15,0.44,0.29,0.44
453,Elia Caprile,it ITA,GK,Empoli,it Serie A,21.0,2001.0,23,23,2070,23.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
239,Elias Baum,de GER,"DF,MF",Eint Frankfurt,de Bundesliga,17.0,2005.0,4,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,Eliesse Ben Seghir,ma MAR,"MF,FW",Monaco,fr Ligue 1,18.0,2005.0,13,4,428,4.8,2,1,3,2,0,0,0,1,0.8,0.8,0.5,1.3,26.0,21.0,56.0,0.42,0.21,0.63,0.42,0.63,0.17,0.1,0.27,0.17,0.27
